item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score
5234,de,backyard,noun,b_______,"Hinterhof, Garten hinter dem Haus","Danke, dass du den Hinterhof in Ordnung gebracht hast.",0.251911123
5235,de,advantage,noun,a________,Vorteil,Eine solide Ausbildung bringt viele Vorteile.,0.686501659
5236,de,policeman,noun,p________,Polizist,"Der Polizist freute sich, dass die Sache noch ein gutes Ende fand.",1.13473584
5237,de,arabic,noun,a_____,Arabisch,Ich spreche Arabisch.,2.144087947
5238,de,die,verb,d__,sterben,Meine Großmutter starb im Alter von 95 Jahren. ,2.551426501
5239,de,subscription,noun,s___________,Abonnement,Sie können Ihr Abonnement jederzeit durch eine E-Mail an unseren Kundenservice stornieren.,-1.143981219
5240,de,like,noun,l___,dergleichen,Er kann Musiker und dergleichen nicht ausstehen.,0.026182222
5241,de,calm,verb,c___,jdn/etw beruhigen,Ich konnte sie nicht beruhigen.,1.556933811
5242,de,near,adjective,n___,nahe,Wo ist die nächste Tankstelle?,-3.650157814
5243,de,headache,noun,h_______,"Kopfschmerzen, Kopfweh",Ich habe heute starke Kopfschmerzen und bleibe deshalb zu Hause im Bett.,1.188024233
5244,de,helpless,adjective,h_______,hilflos,Der kleine Junge saß ganz alleine in der Ecke und wirkte hilflos.,2.174653503
5245,de,matrix,noun,m_____,Matrix,Mithilfe dieser Matrix können wir das mathematische Problem lösen.,2.233165918
5246,de,selective,adjective,s________,wählerisch,Wir sind bei der Suche nach dem besten Kandidaten sehr wählerisch.,-1.961072996
5247,de,sort,verb,s___,ordnen,Er ist sehr genau und ordnet alle seine Bücher in alphabetischer Reihenfolge.,-0.470203242
5248,de,angry,adjective,a____,"verärgert, zornig, wütend",Er wird leicht wütend.,1.265484645
5249,de,blue,adjective,b___,blau,Sie trägt ein blaues Kleid.,3.234736437
5250,de,document,verb,d_______,"etw dokumentieren, belegen",Der Film dokumentiert das Leben auf dem Land.,1.315781062
5251,de,coffee,noun,c_____,Kaffee,Ich beginne jeden Morgen mit einer Tasse Kaffee.,2.280934331
5252,de,trivial,adjective,t______,belanglos,Wie kann man sich über so eine belanglose Sache nur aufregen?,-2.27108366
5253,de,valentine,noun,v________,Valentinsgeschenk,Er erhielt mehrere kitschige Karten als Valentinsgeschenk.,0.981410494
5254,de,reduced,adjective,r______,verringert,Wir möchten verringerte Kosten an unsere Kunden weitergeben.,-0.233100006
5255,de,irrational,adjective,i_________,irrational (nicht: unreasonable),Diese irrationale Furcht vor Hunden muss überwunden werden.,1.077609318
5256,de,nation,noun,n_____,Nation,Führende Industrienationen haben ein Treffen organisiert.,3.187811612
5257,de,alarmed,adjective,a______,"wegen einer Sache beunruhigt sein, alarmiert sein (nicht: frightened, worried, anxious)",Tom sieht beunruhigt aus.,-1.024845597
5258,de,notion,noun,n_____,"Vorstellung, Ahung","Ich habe keine Vorstellung von dem Leid, das die anderen erfahren haben. ",-2.296019741
5259,de,sound,noun,s____,Geräusch,Seit einer Woche oder so macht mein Auto dieses seltsame Geräusch.,0.960213523
5260,de,infinity,noun,i_______,Unendlichkeit,Ich liebe die Unendlichkeit des Meeres.,-0.78130595
5261,de,selection,noun,s________,Auswahl,Dieser Laden bietet eine tolle Auswahl an unterschiedlichen Käsen und Weinen.,-0.355568134
5262,de,compromise,noun,c_________,Kompromiss,Am Ende konnten sich die streitenden Parteien doch noch auf einen Kompromiss einigen.,0.972189605
5263,de,infection,noun,i________,Ansteckung,"Es gibt eine Impfung, um sich vor einer Ansteckung zu schützen.",-0.488639064
5264,de,delete,verb,d_____,"etw streichen, löschen",Mehrere Namen wurden von der Teilnehmerliste gestrichen.,0.221606122
5265,de,luxurious,adjective,l________,luxuriös,Wir haben ein luxuriöses Hotel gebucht. Ich freue mich schon darauf.,-0.119014829
5266,de,downsize,verb,d_______,"abbauen, sich verkleinern",Die Firma muss wegen finanziellen Schwierigkeiten Personal abbauen.,-4.263477974
5267,de,meat,noun,m___,Fleisch,Ich esse kein Fleisch.,2.084730983
5268,de,engagement,noun,e_________,Verlobung,Das Paar gab ihre Verlobung bekannt.,0.383951374
5269,de,signature,noun,s________,Unterschrift,"Wir mussten auf der Geburtstagskarte seine Unterschrift fälschen, weil er in den letzten Tagen nicht im Büro war.",0.840195018
5270,de,bone,noun,b___,Knochen,Sie rutschte aus und brach sich einen Knochen am Fuß.,1.214354859
5271,de,regarding,preposition,r________,"bezüglich, hinsichtlich",Die Bewerberin hat einige Fragen bezüglich des Bewerbungsprozesses.,-0.871022386
5272,de,lake,noun,l___,See,Im Sommer schwimmen wir im See.,2.848531794
5273,de,authentic,adjective,a________,authentisch (nicht: genuine),Der Brief ist authentisch. Das kann ich beweisen.,1.374902221
5274,de,discharge,noun,d________,Entlassung,Die Patientin muss zwei Wochen nach der Entlassung zur Kontrolle ins Krankenhaus kommen. ,-3.273868991
5275,de,bump,noun,b___,"Unebenheit, Erhebung, Bodenschwelle",Wir fuhren mit dem Auto über einige Bodenschwellen und mir wurde dabei ganz schlecht.,-1.422517702
5276,de,symbol,noun,s_____,Sinnbild,Das Lamm ist im Christentum das Sinnbild der Auferstehung.,-0.52881604
5277,de,independently,adverb,i____________,unabhängig,Sie arbeitet sehr unabhängig.,-1.878622367
5278,de,complicate,verb,c_________,"etw verkomplizieren, noch komplizierter machen",Lasst uns die Sache nicht komplizierter machen!,1.157267521
5279,de,medicine,noun,m_______,Medizin,"Die kranke Frau geht zur Apotheke, um Medizin zu kaufen.",1.090097392
5280,de,soar,verb,s___,steigen,Mit großem Getöse steigt die Rakete immer höher und höher in die Luft hinauf.,-3.298439604
5281,de,emergency,noun,e________,Notfall,Im Notfall kontaktieren Sie bitte meine Eltern.,0.809461356
5282,de,page,noun,p___,"Seite, Blatt",Lies den ersten Absatz auf Seite 5 vor.,2.689709244
5283,de,walk,noun,w___,Spaziergang,Ein kurzer Spaziergang ist jetzt genau das Richtige.,3.423416481
5284,de,external,adjective,e_______,extern,Eine externe Fachkommission führte die Prüfung durch.,-0.473686347
5285,de,criminally,adverb,c_________,strafrechtlich,Strafrechtlich liegt nichts gegen ihn vor.,-2.427354482
5286,de,door,noun,d___,Tür,Ich schließe die Tür auf.,3.456419209
5287,de,observe,verb,o______,jdn/etw beobachten,Die Mutter beobachtet ihre Kinder von dem Fenster aus.,0.392453546
5288,de,accommodation,noun,a____________,Unterkunft,"Die Unterkunft ist zwar schlicht, dafür liegt sie aber zentral.",-1.783255491
5289,de,rotating,adjective,r_______,rotierend,Die rotierenden Messer der Küchenmaschine zerkleinern problemlos jede Art von Gemüse.,0.198725135
5290,de,vaccine,noun,v______,Impfstoff,Gegen diese Krankheit gibt es keinen Impfstoff.,-0.911149077
5291,de,farmer,noun,f_____,Bauer,Die Bäuerin besitzt zehn Kühe.,2.108872991
5292,de,unplugged,adjective,u________,ohne elektronische Verstärkung,Die Band spielte die Zugaben ohne elekronische Verstärkung.,-1.572082104
5293,de,incompatibility,noun,i______________,Unverträglichkeit,Auf die Unverträglichkeit mancher Blutgruppen muss geachtet werden.,-2.535692363
5294,de,worried,adjective,w______,besorgt,Wir waren über die Lage sehr besorgt.,1.072431348
5295,de,content,adjective,c______,zufrieden,"Als ich Susanne letzte Woche traf, wirkte sie zufrieden.",-0.978945354
5296,de,spin,verb,s___,sich drehen,Die Planeten drehen sich um ihre eigene Achse.,-1.025555972
5297,de,pressing,adjective,p_______,dringlich,"Die Geiseln sofort in Sicherheit zu bringen, ist eine dringliche Angelegenheit.",-2.492769055
5298,de,cancel,verb,c_____,etw absagen,Die Feier wurde abgesagt.,1.25876188
5299,de,grace,noun,g____,Anmut,Sie bewegt sich mit einer unglaublichen Anmut.,-0.180816594
5300,de,heroin,noun,h_____,Heroin,Heroin ist eine sehr gefährliche Droge.,2.257459249
5301,de,devastating,adjective,d__________,"verheerend, vernichtend (nicht: destructive)",Die verheerenden Waldbrände haben viel Schaden angerichtet.,-2.249653851
5302,de,republic,noun,r_______,Republik,In einer Republik gibt es im Gegenzug zur Monarchie keinen König oder Königin.,1.921773063
5303,de,really,adverb,r_____,wirklich,Der Anzug steht dir wirklich gut.,2.791625385
5304,de,person,noun,p_____,Person,Das Ticket kostet 25 Euro pro Person.,3.657324644
5305,de,patiently,adverb,p________,geduldig,Sie wartet geduldig auf den Bus.,0.098644079
5306,de,pocket,noun,p_____,(Hosen/Hemd)Tasche,Schließlich fand er die Schlüssel in seiner Hosentasche.,1.062222664
5307,de,personal,adjective,p_______,persönlich,Ich bin nicht damit einverstanden. Das ist meine ganz persönliche Meinung.,2.026465088
5308,de,nest,noun,n___,Nest,Auf dem Baum ist ein Vogelnest.,1.896145972
5309,de,builder,noun,b______,Bauarbeiter,Die Bauarbeiter beginnen heute mit ihrer Arbeit.,0.317973702
5310,de,system,noun,s_____,System,Das politische System des Landes ist auf den ersten Blick demokratisch.,2.377031882
5311,de,shopping,noun,s_______,Einkäufe,"Wenn ich viel Stress habe, erledige ich meine Einkäufe auch online.",1.257135631
5312,de,kick,noun,k___,"Tritt, Fußtritt",Das tat weh. Sie hat mir einen Tritt gegeben.,1.688523296
5313,de,scar,noun,s___,Narbe,Er hatte am Unterarm eine Narbe von einem komplizierten Armbruch in seiner Kindheit.,0.207845263
5314,de,newspaper,noun,n________,Zeitung,Mein Vater liest jeden Morgen die Zeitung.,2.476969403
5315,de,bout,noun,b___,Anfall,Ich hatte einen Hustenanfall.,-3.146484357
5316,de,chemical,adjective,c_______,chemisch,Die chemische Substanz ist gefährlich.,1.424211575
5317,de,bombing,noun,b______,Bombenanschlag,Ein Attentäter wurde für den Bombenanschlag in New York angeklagt.,0.201274782
5318,de,contribute,verb,c_________,"etw beisteuern, für etw spenden",Jeder hat etwas Geld für das Geburtstagsgeschenk beigesteuert.,-0.899809876
5319,de,characteristic,noun,c_____________,Charaktereigenschaft,"In der Zukunft wird es vielleicht möglich sein, dass die Eltern die Charaktereigenschaften ihrer Kinder selbst aussuchen werden.",-0.964960872
5320,de,administrator,noun,a____________,Verwalter,Er arbeitet als Verwalter in einer Schule.,-1.082416204
5321,de,bible,noun,b____,Bibel,Die Bibel besteht aus dem Alten und dem Neuen Testament. ,0.918626066
5322,de,prior,preposition,p____,vor,Vor dem Test haben sie jeden Tag gemeinsam gelernt.,-1.400956846
5323,de,guidance,noun,g_______,Anleitung,"Ich brauche eure Hilfe und Anleitung, wie ich weitermachen kann. ",-1.098631319
5324,de,healthcare,noun,h_________,"Gesundheitsfürsorge, medizinische Versorgung",Ist die medizinische Versorgung in Deutschland umsonst?,0.401237457
5325,de,grade,noun,g____,Qualität (nicht: quality),Der Stoff hat eine hohe Qualität.,-2.367783442
5326,de,dean,noun,d___,Dekan,In unserer Kirche haben wir einen neuen Dekan.,-1.654900501
5327,de,grandmother,noun,g__________,Großmutter,Die Großmutter liest den Kindern eine Geschichte vor.,2.623070096
5328,de,anywhere,adverb,a_______,irgendwo,"Wir könnten uns irgendwo treffen, wo Live-Musik gespielt wird.",0.898638804
5329,de,development,noun,d__________,"Entwicklung, Wachstum",Wir unterstützen unsere Schüler in der Entwicklung ihrer Fähigkeiten.,0.357503605
5330,de,stepmother,noun,s_________,Stiefmutter,Die Stiefmutter ist in Märchen leider sehr oft eine negative Figur.,0.811468865
5331,de,accepted,adjective,a_______,anerkannt,Ein Bibliotheksausweis ist kein anerkanntes Dokument.,-1.739081713
5332,de,filter,verb,f_____,"aussieben, filtern",Wir müssen die Verunreinigungen aussieben.,0.552789108
5333,de,sponsor,noun,s______,Förderer,"Die neue, gemischte Fußballmannschaft ist noch auf der Suche nach einem Betrieb, der als Förderer dem Verein helfen möchte.",-1.331154072
5334,de,convenience,noun,c__________,"Zweckmäßigkeit, Annehmlichkeit",Viele Menschen genießen die Annehmlichkeiten des Stadtlebenes.,-2.661888786
5335,de,tremendous,adjective,t_________,enorm,Es war eine enorme Enttäuschung.,-0.850331738
5336,de,coincidentally,adverb,c_____________,zufälligerweise,Sie schreibt zufälligerweise eine Projektarbeit über dasselbe Thema.,-1.92177731
5337,de,lifeboat,noun,l_______,Rettungsboot,Das Rettungsboot hilft einem kleinen Fischerboot.,-1.215844998
5338,de,tablet,noun,t_____,Pille,Die Arznei gibt es als Pille oder als Zäpfchen.,0.340512421
5339,de,overnight,adverb,o________,"in der Nacht, über Nacht",Es hat über Nacht geschneit.,2.302427214
5340,de,extend,verb,e_____,sich erstrecken,Unser Grundstück erstreckt sich bis zum Gartenzaun des Nachbarns.,-1.878204194
5341,de,assert,verb,a_____,"auf etw bestehen, etw beteuern (nicht: allege)",Er beteuerte seine Unschuld.,-3.819043548
5342,de,vary,verb,v___,unterschiedlich sein,Die Ergebnisse sind je nach Gruppengröße sehr unterschiedlich.,0.175192916
5343,de,intentionally,adverb,i____________,"absichtlich, vorsätzlich","Ich habe dich absichtlich verletzt, um es dir heimzuzahlen.",-1.393963078
5344,de,fountain,noun,f_______,Brunnen,Im Park steht ein Brunnen mit einer Poseidon-Statue.,-0.262068012
5345,de,bite,verb,b___,beißen,Ich beiße mir auf die Lippen. ,2.345818154
5346,de,episode,noun,e______,"Ereignis, Vorfall (nicht: incident)",Ich werde dieses schreckliche Ereignis meiner Kindheit nie vergessen können.,-3.614076839
5347,de,demographics,noun,d___________,Demografie,Die Demografie beschreibt die wirtschafts- und sozialpolitische Bevölkerungsbewegung.,-2.139827465
5348,de,uncertainty,noun,u__________,Ungewissheit,"Es herrscht große Ungewissheit, was die Zukunft anbelangt.",-1.526284051
5349,de,file,noun,f___,Akte,Der Anwalt breitet die Akte vor sich aus.,0.135289455
5350,de,inability,noun,i________,Unfähigkeit,"Sie war von ihrer Unfähigkeit, den Volleyball richtig aufzuspielen, frustriert. ",-1.580784246
5351,de,successful,adjective,s_________,erfolgreiche,Er ist ein sehr erfolgreicher Sachbuchautor und seine Bücher werden in viele Sprachen übersetzt.,0.094936028
5352,de,response,noun,r_______,Antwort (nicht: reaction),Auf meine E-Mail bekam ich wirklich eine schnelle Antwort.,-1.076326269
5353,de,slow,verb,s___,verlangsamen,Dieses Medikament kann Ihre Reaktionszeit verlangsamen.,1.446629591
5354,de,space,noun,s____,Platz,"Um mehr Platz zu schaffen, haben wir auf eine Badewanne verzichtet.",2.283771743
5355,de,gorgeous,adjective,g_______,zauberhaft,Die Braut sieht zauberhaft aus und strahlt über das ganze Gesicht.,-1.8699976
5356,de,obvious,adjective,o______,offensichtlich,"Es ist so offensichtlich, dass sie in ihn verliebt ist.",0.758893882
5357,de,rear,adjective,r___,hintere,Im hinteren Teil des Gebäudes befindet sich eine Cafeteria.,-0.443717087
5358,de,pathology,noun,p________,Pathologie,Die Pathologie ist die Lehre von Krankheiten.,1.581536556
5359,de,dispute,noun,d______,Streit,Der Streit wurde friedlich gelöst.,-1.642986787
5360,de,thin,adjective,t___,dünn,Überall lag eine dünne Schicht Staub.,1.496684499
5361,de,snowboard,noun,s________,Snowboard,In den Achtzigerjahren wurde das erste Snowboard gebaut.,2.316545881
5362,de,uninformed,adjective,u_________,uninformiert,"Bei Großveranstaltungen sieht man immer mehr uninformierte Polizisten, die für Sicherheit der Teilnehmer sorgen. ",-1.09253951
5363,de,suburban,adjective,s_______,vorstädtisch,In den vorstädtischen Bezirken gibt es oft viel mehr Natur und Grünflächen.,-0.243161011
5364,de,gallery,noun,g______,Galerie,Ich möchte mir die neue Ausstellung in der Galerie anschauen. ,1.057523018
5365,de,manually,adverb,m_______,manuell,Die Maschine wird manuell bedient.,-0.510442056
5366,de,reader,noun,r_____,Leser / Leserin,Die Geschichte fesselt den Leser mit spannenden Dialogen und turbulenten Verfolgungsjagden.,2.694478823
5367,de,importance,noun,i_________,"Bedeutung, Wichtigkeit",Der neue Vorsitzende gewinnt an Bedeutung.,-0.259971208
5368,de,handwritten,adjective,h__________,handgeschrieben,Der handgeschriebene Brief war ohne Absender.,1.196197868
5369,de,reliability,noun,r__________,Zuverlässigkeit,Die Zuverlässigkeit dieses Autos ist kaum zu übertreffen.,-0.840358932
5370,de,formality,noun,f________,Formsache,Wir müssen die Verträge besprechen. Es ist eine reine Formsache.,-0.507041112
5371,de,red,adjective,r__,rot,Dorothys Markenzeichen sind ihre roten Schuhe.,2.777738026
5372,de,translation,noun,t__________,Übersetzung,Seine Übersetzung des Romans ist eine der besten.,1.38820403
5373,de,highway,noun,h______,"Bundesstraße, Autobahn, Küstenstraße",Während unseres Urlaubs in Amerika fahren wir hauptsächlich die Küstenstraßen entlang.,0.139652408
5374,de,assigned,adjective,a_______,zugewiesen,Mir wurde ein neues Zimmer zugewiesen.,-2.475953597
5375,de,average,verb,a______,"im Durchschnitt, durchschnittlich","Das London Eye hat im Durchschnitt über 3,75 Millionen Besucher jedes Jahr.",0.203641392
5376,de,wonder,noun,w_____,Staunen,Er blickte ihn voller Staunen an.,-0.407505203
5377,de,absorb,verb,a_____,"etwas aufnehmen, etwas aufsaugen",Trockener Sand nimmt Wasser auf.,-1.217314809
5378,de,religiously,adverb,r__________,"gewissenhaft, gläubig",Sie nahm ihre Tabletten äußerst gewissenhaft und jeden Tag zur selben Uhrzeit.,-3.530697998
5379,de,lobby,noun,l____,Eingangshalle,Das befreundete Paar trifft sich in der Eingangshalle des Hotels.,0.65748712
5380,de,lightly,adverb,l______,leicht,Er tätschelt ihr leicht auf die Schulter.,-0.022076982
5381,de,contractor,noun,c_________,"Auftragnehmer, Unternehmer",Der Bauunternehmer ist für die Baustelle verantwortlich.,-1.915278604
5382,de,wonderfully,adverb,w__________,wunderbar,Er singt wirklich wunderbar.,0.421202295
5383,de,quote,verb,q____,zitieren,Die Lehrerin zitiert mehrere Stellen aus dem Roman.,0.217093081
5384,de,upset,verb,u____,aus der Fassung bringen,Lass dich durch ihre Bemerkungen nicht aus der Fassung bringen.,-2.339013207
5385,de,attendant,noun,a________,"Aufseher, Wärter, Wächter",Er arbeitet als Parkwächter für dieses Einkaufszentrum. ,-2.90553819
5386,de,rid,verb,r__,befreien,"Wir müssen diesen Garten von diesen Raupen befreien, bevor sie alle Pflanzen befallen.",-1.409493479
5387,de,exist,verb,e____,existieren,Elfen existieren nicht.,-2.05909364
5388,de,elevate,verb,e______,jdn/etw erheben,"Der König versprach, den tapferen Mann in den Ritterstand zu erheben.",-1.866363072
5389,de,function,noun,f_______,Aufgabe,Das ist die Aufgabe der Marketingabteilung.,-1.854339505
5390,de,sink,noun,s___,Spüle,In der Spüle stapelt sich noch das schmutzige Geschirr von gestern.,0.041542217
5391,de,church,noun,c_____,Kirche,Der Pfarrer arbeitet in der Kirche.,2.739243597
5392,de,psychopathic,adjective,p___________,psychopathisch,"Sie zeigte bereits als Kind psychopathische Anzeichen, weil sie kein Mitgefühl für andere Menschen oder Tiere kennt.",-0.475581088
5393,de,stepfather,noun,s_________,Stiefvater,Sie hatten eigentlich sofort ein sehr gutes Verhältnis zu ihrem Stiefvater.,1.42905989
5394,de,manage,verb,m_____,etw schaffen,"Wie schaffst du es, immer so viele Dinge gleichzeitig zu erledigen?",-0.109682209
5395,de,egg,noun,e__,Ei,Das Huhn hat über Nacht ein Ei gelegt.,3.662806139
5396,de,clear,adjective,c____,eindeutig (nicht: obvious),Seit einiger Zeit gibt es schon Gerüchte darüber. Ein eindeutiger Beweis fehlt aber noch.,-0.076435783
5397,de,eagle,noun,e____,Adler,Der Adler ist der König der Vögel.,1.557671674
5398,de,institution,noun,i__________,"Einrichtung, Anstalt",Die Bildungseinrichtung befindet sich am Ende der Straße.,0.222050447
5399,de,olympics,noun,o_______,Olympiade,Die Winterolympiade findet 2018 in Seoul statt.,-0.427353719
5400,de,decision,noun,d_______,"Entscheidung, Entschluss","Ich bin zufrieden, ich habe eine gute Entscheidung getroffen.",0.158329977
5401,de,support,verb,s______,jdn unterstützen,"Meine Eltern unterstützen mich, wo immer sie können. ",1.371460136
5402,de,specification,noun,s____________,Angabe,"Wir brauchen detaillierte Angaben, um dieses Produkt anfertigen zu können.",-2.159171145
5403,de,north,noun,n____,Norden,Wir fahren Richtung Norden.,1.947943234
5404,de,stairs,noun,s_____,Treppe,Ihre Mutter sollte nur vorsichtig und nicht zu schnell über die Treppe gehen.,1.085508033
5405,de,freezer,noun,f______,Gefrierschrank,Hol bitte das Gemüse aus dem Gefrierschrank. ,-0.68922683
5406,de,fallen,adjective,f_____,abgefallen,Sie sammelt die abgefallenen Äpfel zusammen.,1.444752629
5407,de,lobbyist,noun,l_______,Lobbyist,Die Lobbyisten für die Ölindustrie treffen sich heute Abend.,0.077757069
5408,de,often,adverb,o____,"oft, häufig",Sie gehen oft schwimmen.,2.690730413
5409,de,programmer,noun,p_________,Programmierer/Programmiererin,Er ist derzeit ein sehr gefragter Programmierer.,1.383670475
5410,de,appear,verb,a_____,erscheinen (nicht: seem),Er schien hungrig zu sein.,-0.818379335
5411,de,latex,noun,l____,Latex,Gummi wird aus Latex hergestellt. ,2.112575147
5412,de,premise,noun,p______,"(Grund)voraussetzung, Annahme",Diese Studie baut unglücklicherweise schon auf falschen Annahmen auf.,-3.957506385
5413,de,domino,noun,d_____,Dominostein,Die Dominosteine sind alle umgefallen.,1.460257378
5414,de,cooperate,verb,c________,zusammenarbeiten,"Wenn sie sich gut verstehen, sollten sie zusammenarbeiten.",-0.714566657
5415,de,concerning,preposition,c_________,"bezüglich, hinsichtlich",Ich habe eine paar Fragen hinsichtlich dieser Thematik an die Experten.,-1.015375472
5416,de,unbreakable,adjective,u__________,unzerbrechlich,Dieses Geschirr ist praktisch unzerbrechlich.,0.859347892
5417,de,export,verb,e_____,etw exportieren,Die Ersatzteile werden nach Europa exportiert.,2.276529421
5418,de,encourage,verb,e________,"fördern, ermutigen","Die Professoren ermutigen ihre Studenten, sich aktiv an der Diskussion zu beteiligen. ",-0.059153543
5419,de,seal,verb,s___,abdichten,"Wir sollten die Dose mit etwas Klebeband abdichten, damit keine Flüssigkeit austreten kann.",-1.832136719
5420,de,applied,adjective,a______,angewandt,Er unterrichtet angewandte Mathematik an der Hochschule.,-0.889401606
5421,de,incorporate,verb,i__________,etw aufnehmen,"Versuche, diese Ideen in deine Arbeit aufzunehmen.",-2.12724528
5422,de,motivate,verb,m_______,jdn anspornen,"Die Trainerin weiß, wie sie die Sportler anspornen kann. ",0.67885218
5423,de,regional,adjective,r_______,heimisch,Ich bevorzuge die heimische Küche mit saisonalen Zutaten.,-0.423549124
5424,de,joke,noun,j___,Witz,Sandra erzählt gerne Witze.,2.476402449
5425,de,draft,verb,d____,"etw entwerfen, skizzieren, einen Entwurf verfassen",Der neue Minister verfasst einen Gesetzesentwurf.,-1.743036185
5426,de,compose,verb,c______,komponieren,Das Lied wurde von einem bekannten Musiker komponiert.,0.239299565
5427,de,promising,adjective,p________,vielversprechend,"Wir glauben, dass dies eine vielversprechende Investition sein könnte.",-1.099992715
5428,de,mutual,adjective,m_____,gegenseitig,Gegenseitige Unterstützung macht den Erfolg der Zusammenarbeit aus.,-1.160945162
5429,de,outstanding,adjective,o__________,"außergewöhnlich, unvergleichlich, hervorragend (nicht: impressive)",Die neue Chefin leistet hervorragende Arbeit.,-1.949400147
5430,de,attitude,noun,a_______,"Haltung, Einstellung",Meine Einstellung ihm gegenüber hat sich geändert. Ich kann ihn jetzt besser leiden.,-0.263101373
5431,de,cruiser,noun,c______,Kreuzer,Der Kreuzer legte am Hafen an.,-0.440444592
5432,de,shorts,noun,s_____,kurze Hosen,Er ist doch tatsächlich mit kurzen Hosen zum Vorstellungsgespräch gegangen.,2.324290704
5433,de,logistics,noun,l________,Logistik,Neue Förderstrecken optimieren die Logistik.,-0.141067582
5434,de,test,verb,t___,prüfen,"Ziel dieser Arbeit ist es, Ihre schriftlichen Fertigkeiten zu prüfen.",1.807990747
5435,de,ability,noun,a______,Fähigkeit,Das ist mir gar nicht gelungen. Ich zweifle an meiner eigenen Fähigkeit.,0.107821619
5436,de,competence,noun,c_________,Fähigkeit (nicht: capability),Ich zweifle seine Fähigkeit als Automechaniker nicht an.,-2.39642241
5437,de,overheat,verb,o_______,etw überhitzen,"Wir müssen anhalten, der Automotor ist überhitzt.",1.154014302
5438,de,simplified,adjective,s_________,vereinfacht,Eine vereinfachte Version der Menschenrechte ist online verfügbar.,-0.741882169
5439,de,christian,adjective,c________,christlich,Die christliche Religion ist mittlerweile 2000 Jahre alt.,1.221667854
5440,de,provision,noun,p________,Bereitstellung,Das Rote Kreuz hat die Bereitstellung von Hilfsgütern in der Krisenregion übernommen.,-2.499929871
5441,de,secret,adjective,s_____,geheim,Das geheime Versteck der Kinderbande wurde schließlich von den Eltern gefunden.,1.747204361
5442,de,around,adverb,a_____,"herum, sich umdrehen",Sie drehte sich um und schaute mich mit großen Augen an.,1.162049979
5443,de,compliment,noun,c_________,Kompliment,Du siehst heute aber toll aus! Danke für das Kompliment.,1.870110232
5444,de,imply,verb,i____,"etw bedeuten, andeuten","Wenn in dieser Ruine Stiegen vorhanden sind, muss es bedeuten, dass es einmal weitere Stockwerke gab.",-1.953643833
5445,de,metal,noun,m____,Metall,"Wir haben eine Farbe gekauft, die für Metall geeignet ist.",2.764850474
5446,de,opposite,adjective,o_______,gegenüberliegend,Die Post befindet sich auf der gegenüberliegenden Straßenseite.,0.472616997
5447,de,euro,noun,e___,Euro,"Das T-Shirt kostet 19,90 Euro.",2.948671884
5448,de,undoubtedly,adverb,u__________,zweifellos,Zweifellos steckt ein wahrer Kern in dieser Geschichte.,-2.095954171
5449,de,information,noun,i__________,Information,Wir bekommen alle notwendigen Informationen beim Infoabend nächste Woche.,2.413219754
5450,de,budget,noun,b_____,Budget,Wir haben zwei Drittel unseres Budgets schon ausgegeben.,2.467986668
5451,de,exit,noun,e___,Ausgang,Ich finde den Ausgang nicht. Wo kann ich das Gebäude verlassen?,2.88321453
5452,de,smiling,adjective,s______,lächelnd,Mit einem lächelnden Gesicht ist vieles manchmal leichter.,1.03658557
5453,de,sorry,adjective,s____,"traurig, bedauernswert [nicht: sad]","Über den Verlust, den sie erleben mussten, war ich sehr traurig.",-2.039024352
5454,de,energy,noun,e_____,Energie,Kinder sind voller Energie.,2.247223882
5455,de,lighting,noun,l_______,Beleuchtung,Die Beleuchtung in diesem Raum ist schlecht. Ich kann kaum meine Zeitung lesen.,-0.134207125
5456,de,riot,noun,r___,Aufruhr,Die Demonstrationen verliefen friedlich und es gab keinen Aufruhr.,-1.407463075
5457,de,attempt,noun,a______,Versuch,"Das war mein letzter Versuch, den Streit zwischen den beiden zu lösen. ",-0.246012364
5458,de,featured,adjective,f_______,"befähigt, gestaltet",Der neu gestaltete Raum entspricht meinen Vorstellungen.,-3.548593638
5459,de,muslim,adjective,m_____,muslimisch,Der muslimische Glaube ist unter der Bevölkerung weit verbreitet.,1.238075635
5460,de,elimination,noun,e__________,Beseitigung,Die neuen Richtlinien tragen zur Beseitigung von Risiken bei.,-1.628877496
5461,de,science,noun,s______,Wissenschaft,"Eine perfekte Tasse Cappuccino zuzubereiten, ist wahrlich eine Wissenschaft.",0.771712111
5462,de,boy,noun,b__,"Junge, Bub",Als kleiner Junge habe ich oft meine Tante in Niederösterreich besucht.,2.506430975
5463,de,civic,adjective,c____,"Stadt-, Bürger-",Die Stadtverwaltung ist gut organisiert.,-4.376811862
5464,de,blocked,adjective,b______,blockiert,Die blockierte Straße war für mehrere Stunden nicht befahrbar.,2.26851005
5465,de,permanent,adjective,p________,"dauerhaft, ständig",Ich habe mich endlich für einen dauerhaften Wohnsitz entschieden.,0.322700949
5466,de,testify,verb,t______,aussagen,"Er weigerte sich, gegen seine Frau auszusagen.",-1.70727644
5467,de,eyebrow,noun,e______,Augenbraue,Der alte Mann hat immer noch sehr buschige Augenbrauen.,1.453235783
